Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Weight,Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2018,Nissan,NSX,NISSAN,PATHFINDER 4WD,GKB390,5,3.5,HNSXT03.5N7C,Truck,284,6,AV35DAC5,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,5.25,23.4,1,Not eqipped,HNSX10045583,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0012,0.09,247,0.0048,,0,,36.1,MPG,,,,,7.95,6.33,0.55,44.62,0.4481,0.01981,20.27,0.4798,0.01778,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD,BTB832,1,2.5,HNSXT02.5P5A,Truck,170,4,AR25DAC4,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,5.69,26.2,1,Not eqipped,HNSX10050233,MFR,Yes,HNSX10044615,12.8,4000,26.4,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,286,,,,,31.1,MPG,,,,,0.01,0.32,0.25,36.95,-0.1685,0.02768,11.5,0.1838,0.02544,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD,BTB832,1,2.5,HNSXT02.5P5A,Truck,170,4,AR25DAC4,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,5.69,26.2,1,Not eqipped,HNSX10050234,MFR,Yes,HNSX10044616,12.8,4000,26.4,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,196,,,,,45.4,MPG,,,,,1.88,1.34,0.41,36.95,-0.1685,0.02768,11.5,0.1838,0.02544,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD,BTB832,3,2.5,HNSXT02.5P5A,Truck,170,4,AR25DAC4,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,5.69,26.4,1,Not eqipped,HNSX10044619,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0078,0.39,280,0.0108,,0.0024,,31.8,MPG,,,,,1.09,0.89,0.83,33.43,-0.1688,0.02728,9.08,-0.0502,0.02412,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD,BTB832,3,2.5,HNSXT02.5P5A,Truck,170,4,AR25DAC4,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,5.69,26.4,1,Not eqipped,HNSX10044620,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007,0.16,194,0.0047,,0.0001,,45.9,MPG,,,,,4.36,3.2,0.82,33.43,-0.1688,0.02728,9.08,-0.0502,0.02412,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD,BTEL15,3,2.5,JNSXT02.5R5A,Truck,170,4,AR25DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,5.69,26.2,1,Not eqipped,JNSX10050132,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.004,0.29,286,0.0193,,0.0011,,31.1,MPG,,,,,2.07,1.67,1.05,38.43,-0.161,0.02803,10.36,-0.0228,0.02476,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD,BTEL15,3,2.5,JNSXT02.5R5A,Truck,170,4,AR25DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,5.69,26.2,1,Not eqipped,JNSX10050133,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.01,199,0.0012,,0,,44.8,MPG,,,,,1.82,1.38,-0.13,38.43,-0.161,0.02803,10.36,-0.0228,0.02476,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD,BTEL15,4,2.5,JNSXT02.5R5A,Truck,170,4,AR25DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,5.69,26.6,1,Not eqipped,JNSX10050134,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0051,0.29,275,0.0053,,0.0008,,32.4,MPG,,,,,1.44,0.97,0.51,33.43,-0.1688,0.02728,11.67,-0.0049,0.02423,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD,BTEL15,4,2.5,JNSXT02.5R5A,Truck,170,4,AR25DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,5.69,26.6,1,Not eqipped,JNSX10050135,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.04,196,0.0015,,0,,45.5,MPG,,,,,4.16,3.03,0.2,33.43,-0.1688,0.02728,11.67,-0.0049,0.02423,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD,BTEL15,5,2.5,JNSXT02.5R5A,Truck,170,4,AR25DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,5.69,26.4,1,Not eqipped,JNSX10050130,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.004,0.17,280,0.0055,,0.0009,,31.8,MPG,,,,,1.56,1.07,1,34.79,-0.1607,0.0276,9.89,-0.0772,0.02493,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD,BTEL15,5,2.5,JNSXT02.5R5A,Truck,170,4,AR25DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,5.69,26.4,1,Not eqipped,JNSX10050131,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.03,194,0.0014,,0,,46,MPG,,,,,-0.45,-0.76,-0.48,34.79,-0.1607,0.0276,9.89,-0.0772,0.02493,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD Hybrid,BWC280,2,2,HNSXT02.0NGA,Truck,145,4,AR20HAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,6.39,29.6,1,Not eqipped,HNSX10042942,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0104,0.47,211,0.0033,,0.0045,,42.1,MPG,,,,,-0.82,-0.49,-0.24,46.81,-0.8198,0.03489,6.32,-0.4828,0.02874,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD Hybrid,BWC280,2,2,HNSXT02.0NGA,Truck,145,4,AR20HAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,6.39,29.6,1,Not eqipped,HNSX10042943,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004,0.03,181,0.001,,0.0003,,49.2,MPG,,,,,0.99,0.92,0.5,46.81,-0.8198,0.03489,6.32,-0.4828,0.02874,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD Hybrid,BWC280,3,2,HNSXT02.0NGA,Truck,145,4,AR20HAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,6.39,29.9,1,Not eqipped,HNSX10042946,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0072,0.28,211,0.0042,,0.0027,,42.2,MPG,,,,,-1.98,-1.03,-0.41,45.15,-0.8121,0.03495,7.6,-0.3078,0.03495,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE AWD Hybrid,BWC280,3,2,HNSXT02.0NGA,Truck,145,4,AR20HAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,6.39,29.9,1,Not eqipped,HNSX10042947,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0005,0.04,181,0.033,,0.0005,,49.2,MPG,,,,,3.26,2.65,0.37,45.15,-0.8121,0.03495,7.6,-0.3078,0.03495,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE FWD,BTB838,0,2.5,HNSXT02.5P5A,Truck,170,4,AR25DAC4,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,5.38,25.2,1,Not eqipped,HNSX10044638,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0069,0.36,267,0.0078,,0.0023,,33.3,MPG,,,,,1.17,0.93,0.88,29.58,-0.1609,0.02695,6.18,-0.089,0.02457,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE FWD,BTB838,0,2.5,HNSXT02.5P5A,Truck,170,4,AR25DAC4,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,5.38,25.2,1,Not eqipped,HNSX10044639,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006,0.16,181,0.0033,,0,,49.2,MPG,,,,,4.97,3.82,0.04,29.58,-0.1609,0.02695,6.18,-0.089,0.02457,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE FWD,BTEL14,0,2.5,JNSXT02.5R5A,Truck,170,4,AR25DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,5.38,25.2,1,Not eqipped,JNSX10050126,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0052,0.17,266,0.0078,,0.0007,,33.5,MPG,,,,,0.24,0.53,1.25,29.58,-0.1609,0.02695,4.95,-0.0154,0.02377,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE FWD,BTEL14,0,2.5,JNSXT02.5R5A,Truck,170,4,AR25DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,5.38,25.2,1,Not eqipped,JNSX10050127,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.01,185,0.0026,,0,,48.2,MPG,,,,,-2.77,-2.14,0.02,29.58,-0.1609,0.02695,4.95,-0.0154,0.02377,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE FWD,BTEL14,1,2.5,JNSXT02.5R5A,Truck,170,4,AR25DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,5.38,25,1,Not eqipped,JNSX10050128,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0047,0.18,269,0.0059,,0.0006,,33.1,MPG,,,,,1.01,0.65,0.57,29.69,-0.1602,0.02695,6.12,-0.0186,0.02385,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE FWD,BTEL14,1,2.5,JNSXT02.5R5A,Truck,170,4,AR25DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,5.38,25,1,Not eqipped,JNSX10050129,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.01,185,0.0016,,0,,48.2,MPG,,,,,0.42,0.48,-0.05,29.69,-0.1602,0.02695,6.12,-0.0186,0.02385,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE FWD Hybrid SL,BWC152,0,2,HNSXT02.0NGA,Truck,145,4,AR20HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,6.39,29.6,1,Not eqipped,HNSX10042917,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0124,0.5,199,0.0039,,0.0041,,44.6,MPG,,,,,-0.54,-0.08,0.16,43.86,-0.8207,0.03335,10.28,-0.4431,0.02837,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,ROGUE FWD Hybrid SL,BWC152,0,2,HNSXT02.0NGA,Truck,145,4,AR20HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,6.39,29.6,1,Not eqipped,HNSX10042918,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0015,0.07,169,0.0009,,0.001,,52.7,MPG,,,,,0.24,0.74,0.52,43.86,-0.8207,0.03335,10.28,-0.4431,0.02837,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,Rogue Sport,BSB659,0,2,HNSXV02.0PMA,Car,145,4,AM20DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,6.39,31.3,1,Not eqipped,HNSX10046396,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0104,0.27,254,0.0073,,0.0009,,35,MPG,,,,,1.5,1.09,0.5,34.92,-0.1384,0.02636,14.4,-0.1059,0.02413,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,Rogue Sport,BSB659,0,2,HNSXV02.0PMA,Car,145,4,AM20DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,6.39,31.3,1,Not eqipped,HNSX10046397,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007,0.06,192,0.0004,,0,,46.4,MPG,,,,,2.71,2.34,-0.1,34.92,-0.1384,0.02636,14.4,-0.1059,0.02413,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,Rogue Sport,BSB659,1,2,HNSXV02.0PMA,Car,145,4,AM20DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,6.39,30.9,1,Not eqipped,HNSX10046394,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.01,0.25,256,0.0061,,0.001,,34.8,MPG,,,,,1.73,1.45,0.48,35.54,-0.1349,0.02638,15.03,-0.1415,0.02434,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,Rogue Sport,BSB659,1,2,HNSXV02.0PMA,Car,145,4,AM20DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,6.39,30.9,1,Not eqipped,HNSX10046395,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003,0.06,193,0.0006,,0.0001,,46.2,MPG,,,,,1.61,1.4,0.5,35.54,-0.1349,0.02638,15.03,-0.1415,0.02434,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,Rogue Sport,BSB659,2,2,HNSXV02.0PMA,Car,145,4,AM20DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,6.39,31.6,1,Not eqipped,HNSX10046392,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0068,0.23,253,0.0072,,0.0008,,35.2,MPG,,,,,1.54,1.32,0.49,34.3,-0.1418,0.02636,13.51,-0.1276,0.0243,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,Rogue Sport,BSB659,2,2,HNSXV02.0PMA,Car,145,4,AM20DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,6.39,31.6,1,Not eqipped,HNSX10046393,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004,0.07,191,0.0003,,0,,46.6,MPG,,,,,3.92,3.58,-0.53,34.3,-0.1418,0.02636,13.51,-0.1276,0.0243,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,Rogue Sport AWD,BSB660,2,2,HNSXV02.0PMA,Car,145,4,AM20DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,6.39,30.9,1,Not eqipped,HNSX91003435,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0025562,0.0837269,199.1313147,0.0033271,,0.0001565,,44.7,MPG,,,,,2.696866,1.724883,0.39397,39.93,-0.1403,0.02632,17.68,-0.2344,0.02514,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,Rogue Sport AWD,BSB660,2,2,HNSXV02.0PMA,Car,145,4,AM20DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,6.39,30.9,1,Not eqipped,HNSX91003444,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0079845,0.2153643,263.3990304,0.0142966,,0.0009694,,33.8,MPG,30.4182789,34.2534044,35.8573247,,1.945975,1.909996,0.148829,39.93,-0.1403,0.02632,17.68,-0.2344,0.02514,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,Rogue Sport AWD,BSB660,3,2,HNSXV02.0PMA,Car,145,4,AM20DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,6.39,31.3,1,Not eqipped,HNSX91003449,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0022033,0.082923,194.7654917,0.0028531,,0.0001812,,45.6,MPG,,,,,-3.169651,-2.764711,-0.406396,39.29,-0.1439,0.02632,17.84,-0.2269,0.02502,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,Rogue Sport AWD,BSB660,3,2,HNSXV02.0PMA,Car,145,4,AM20DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,6.39,31.3,1,Not eqipped,HNSX91003450,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0094011,0.2967388,261.1062842,0.0121336,,0.0013119,,34.1,MPG,30.0524812,34.6789366,36.5206606,,0.786442,0.722325,-0.499084,39.29,-0.1439,0.02632,17.84,-0.2269,0.02502,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,Rogue Sport AWD,BSB660,4,2,HNSXV02.0PMA,Car,145,4,AM20DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,6.39,31.6,1,Not eqipped,HNSX10047100,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0085,0.23,263,0.0071,,0.0008,,33.8,MPG,,,,,2.85,2.2,0.62,38.65,-0.1474,0.02631,16.03,-0.2259,0.02518,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,Rogue Sport AWD,BSB660,4,2,HNSXV02.0PMA,Car,145,4,AM20DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,6.39,31.6,1,Not eqipped,HNSX10047101,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0011,0.09,197,0.0014,,0,,45.2,MPG,,,,,2.41,2.21,0.45,38.65,-0.1474,0.02631,16.03,-0.2259,0.02518,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,SENTRA,KPB829,0,1.6,HNSXV01.6NDA,Car,188,4,AM16DAM2,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,4.44,39.5,1,Not eqipped,HNSX10044264,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0124,0.24,255,0.0154,,0.0038,,34.9,MPG,,,,,2.38,2.09,1,27.08,0.3796,0.01824,9.26,0.1609,0.01874,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,SENTRA,KPB829,0,1.6,HNSXV01.6NDA,Car,188,4,AM16DAM2,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,4.44,39.5,1,Not eqipped,HNSX10044265,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0013,0.04,183,0.002,,0.0009,,48.7,MPG,,,,,6.54,5.35,0.37,27.08,0.3796,0.01824,9.26,0.1609,0.01874,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,SENTRA,KPB830,0,1.6,HNSXV01.6NDA,Car,188,4,AM16DAC4,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,5.69,30,1,Not eqipped,HNSX10044262,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0161,0.28,246,0.0272,,0.0057,,36.2,MPG,,,,,0.75,0.63,0.43,36.28,-0.0406,0.0214,7.08,0.1333,0.01805,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,SENTRA,KPB830,0,1.6,HNSXV01.6NDA,Car,188,4,AM16DAC4,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,5.69,30,1,Not eqipped,HNSX10044263,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0037,0.03,180,0.0079,,0.0024,,49.5,MPG,,,,,1.03,1.17,-0.12,36.28,-0.0406,0.0214,7.08,0.1333,0.01805,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,SENTRA,KPEG85,2,1.8,JNSXV01.8M1A,Car,130,4,ARA8DAM1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.93,42.2,1,Not eqipped,JNSX10049970,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0046,0.53,170,0.0063,,0.003,,52.2,MPG,,,,,6.66,5.5,0.69,20.02,0.2905,0.01549,7.7,0.1025,0.01469,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,SENTRA,KPEG85,2,1.8,JNSXV01.8M1A,Car,130,4,ARA8DAM1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.93,42.2,1,Not eqipped,JNSX10049971,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0323,1.3,256,0.0156,,0.007,,34.6,MPG,,,,,2.37,1.73,0.92,20.02,0.2905,0.01549,7.7,0.1025,0.01469,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,SENTRA,KPEG86,3,1.8,JNSXV01.8R1A,Car,124,4,ARA8DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.52,27.1,1,Not eqipped,JNSX10049966,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0061,0.39,236,0.0042,,0.0006,,37.7,MPG,,,,,0.73,0.53,0.61,28.44,0.1144,0.01719,13.47,-0.0189,0.0172,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,SENTRA,KPEG86,3,1.8,JNSXV01.8R1A,Car,124,4,ARA8DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.52,27.1,1,Not eqipped,JNSX10049967,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.21,160,0.0009,,0,,55.6,MPG,,,,,2,1.13,-0.76,28.44,0.1144,0.01719,13.47,-0.0189,0.0172,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,SENTRA,KPEG86,4,1.8,JNSXV01.8R1A,Car,124,4,ARA8DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.52,27,1,Not eqipped,JNSX10049968,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0069,0.51,233,0.0047,,0.0007,,38.1,MPG,,,,,-0.78,-0.49,-0.4,26.21,0.1297,0.01698,10.74,0.0207,0.01665,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,SENTRA,KPEG86,4,1.8,JNSXV01.8R1A,Car,124,4,ARA8DAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.52,27,1,Not eqipped,JNSX10049969,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.27,158,0.0019,,0,,56.3,MPG,,,,,3.28,2.53,0.44,26.21,0.1297,0.01698,10.74,0.0207,0.01665,TWC,Three-way catalyst,N,,,N,No averaging
2018,Nissan,NSX,NISSAN,SENTRA NISMO,KPB831,0,1.6,HNSXV01.6NDA,Car,188,4,AM16DAM2,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,4.44,38.1,1,Not eqipped,HNSX10044344,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0032,0.05,192,0.0009,,0.0025,,46.4,MPG,,,,,10.87,8.91,0.36,39.06,0.0747,0.02199,15.17,-0.0272,0.02103,TWC,Three-way catalyst,N,,,N,No averaging
